GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
1400000US36001014614,36001014614,"Census Tract 146.14, Albany County, New York",5392,341,5306,345,86,86,0,16,77,76,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,9,13,0,16,0,16,0,16,0,16,9,13,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36001014615,36001014615,"Census Tract 146.15, Albany County, New York",2897,280,2756,291,141,114,0,11,86,104,0,11,12,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,17,0,11,0,11,0,11,0,11,0,11,0,11,12,17,0,11,0,11,0,11,31,37,8,12,0,11,0,11,23,36
1400000US36001014700,36001014700,"Census Tract 147, Albany County, New York",2769,134,2742,137,27,41,27,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36001014801,36001014801,"Census Tract 148.01, Albany County, New York",2823,27,2809,34,14,22,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36001014802,36001014802,"Census Tract 148.02, Albany County, New York",1797,136,1786,136,11,15,0,11,0,11,0,11,0,11,11,15,0,11,0,11,11,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36001014803,36001014803,"Census Tract 148.03, Albany County, New York",3390,20,3347,57,43,55,0,11,0,11,9,16,0,11,34,51,0,11,0,11,0,11,0,11,34,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003940200,36003940200,"Census Tract 9402, Allegany County, New York",20,21,20,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003950100,36003950100,"Census Tract 9501, Allegany County, New York",2560,342,2510,341,50,48,21,22,25,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,3,0,11,0,11,0,11,1,3,0,11,0,11,0,11,0,11,0,11,0,11,3,7,0,11,0,11,0,11,3,7
1400000US36003950300,36003950300,"Census Tract 9503, Allegany County, New York",4714,287,4654,287,60,33,5,11,21,24,4,8,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,11,0,11,0,11,0,11,10,11,0,11,0,11,0,11,0,11,0,11,0,11,12,13,2,4,0,11,0,11,10,13
1400000US36003950400,36003950400,"Census Tract 9504, Allegany County, New York",3765,260,3703,257,62,62,4,6,50,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,9,0,11,0,11,4,6,4,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003950500,36003950500,"Census Tract 9505, Allegany County, New York",3617,186,3560,192,57,40,12,18,22,16,17,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003950600,36003950600,"Census Tract 9506, Allegany County, New York",3760,259,3730,261,30,18,3,5,5,8,0,11,0,11,9,12,0,11,0,11,0,11,0,11,0,11,9,12,0,11,4,8,0,11,0,11,0,11,0,11,4,8,0,11,0,11,0,11,0,11,0,11,9,13,4,7,0,11,0,11,5,9
1400000US36003950700,36003950700,"Census Tract 9507, Allegany County, New York",3711,254,3675,253,36,31,8,12,25,28,0,11,0,11,3,6,0,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003950800,36003950800,"Census Tract 9508, Allegany County, New York",6425,147,6177,159,248,76,16,18,47,30,15,18,75,57,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,37,28,0,16,0,16,0,16,8,11,16,19,0,16,13,18,0,16,0,16,0,16,58,35,2,5,4,6,0,16,52,36
1400000US36003950900,36003950900,"Census Tract 9509, Allegany County, New York",3702,308,3661,314,41,29,11,17,0,11,0,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,24,0,11,0,11,0,11,17,19,0,11,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003951000,36003951000,"Census Tract 9510, Allegany County, New York",3273,256,3244,259,29,30,5,8,24,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003951100,36003951100,"Census Tract 9511, Allegany County, New York",3932,319,3852,316,80,48,0,11,41,36,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,35,38,35,0,11,0,11,0,11
1400000US36003951200,36003951200,"Census Tract 9512, Allegany County, New York",4611,218,4578,220,33,27,21,23,7,10,1,2,0,11,4,7,0,11,0,11,0,11,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003951300,36003951300,"Census Tract 9513, Allegany County, New York",3980,256,3972,255,8,9,2,4,0,11,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",7703,416,5396,363,2307,213,209,84,1279,180,21,20,339,93,122,61,8,18,7,13,57,38,10,18,5,9,35,33,0,16,85,54,0,16,0,16,0,16,8,13,77,52,0,16,0,16,0,16,0,16,0,16,252,81,0,16,0,16,0,16,252,81
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",5403,632,1308,295,4095,652,182,191,2071,461,10,16,1095,415,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,635,446,0,16,0,16,0,16,44,45,591,454,0,16,0,16,0,16,0,16,0,16,102,105,0,16,0,16,0,16,102,105
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",5915,377,2206,405,3709,428,83,125,2324,421,82,85,822,364,57,72,6,9,0,16,37,58,0,16,14,23,0,16,0,16,304,164,0,16,0,16,0,16,0,16,238,158,0,16,44,70,0,16,22,34,0,16,37,40,0,16,10,16,0,16,27,37
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",5879,529,2050,405,3829,582,83,127,1851,465,98,89,1580,497,86,96,0,16,0,16,46,70,40,65,0,16,0,16,0,16,131,100,0,16,22,34,0,16,0,16,109,93,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",2591,344,1155,237,1436,269,256,176,562,149,0,11,478,167,72,54,0,11,8,17,26,25,0,11,26,41,12,19,0,11,40,29,0,11,0,11,0,11,11,16,22,20,0,11,0,11,0,11,7,15,0,11,28,27,4,7,0,11,0,11,24,27
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",8516,990,3316,763,5200,713,501,448,2703,765,20,40,1805,585,117,140,0,16,0,16,117,140,0,16,0,16,0,16,0,16,54,72,0,16,0,16,0,16,33,64,21,38,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",4774,491,1799,443,2975,440,117,128,1723,359,29,35,674,277,327,246,0,11,14,23,301,243,0,11,0,11,12,19,0,11,63,70,1,3,0,11,0,11,0,11,62,70,0,11,0,11,0,11,0,11,0,11,42,62,0,11,0,11,0,11,42,62
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",150,213,150,213,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",5355,470,1259,256,4096,494,792,376,1629,407,0,16,1076,310,269,227,0,16,124,111,19,30,0,16,0,16,126,200,0,16,294,187,0,16,0,16,0,16,0,16,294,187,0,16,0,16,0,16,0,16,0,16,36,55,0,16,0,16,0,16,36,55
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",3016,281,965,267,2051,345,309,222,1031,295,57,70,452,225,155,155,0,11,0,11,155,155,0,11,0,11,0,11,0,11,12,21,0,11,0,11,0,11,0,11,0,11,0,11,12,21,0,11,0,11,0,11,35,50,0,11,0,11,27,49,8,13
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",4778,594,1370,356,3408,555,545,400,1632,531,34,49,912,335,264,161,20,42,9,14,214,142,21,33,0,11,0,11,0,11,21,30,0,11,0,11,0,11,5,11,16,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",5299,527,4082,568,1217,430,30,75,780,359,0,16,315,312,18,33,0,16,0,16,0,16,0,16,18,33,0,16,0,16,65,98,0,16,0,16,0,16,0,16,65,98,0,16,0,16,0,16,0,16,0,16,9,23,0,16,0,16,0,16,9,23
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1466,216,406,171,1060,164,268,199,338,123,14,17,270,134,47,49,0,11,0,11,17,20,14,20,0,11,16,26,0,11,123,70,0,11,0,11,12,20,10,14,101,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3912,420,1344,292,2568,380,198,198,997,260,0,11,960,347,271,147,0,11,130,127,109,70,0,11,0,11,32,45,0,11,114,98,0,11,0,11,0,11,0,11,71,71,0,11,0,11,0,11,43,67,0,11,28,36,0,11,0,11,0,11,28,36
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3948,390,1047,330,2901,410,341,219,1069,330,0,11,675,240,363,183,0,11,98,102,174,157,0,11,0,11,39,50,52,77,444,268,15,25,0,11,0,11,0,11,398,264,0,11,0,11,0,11,0,11,31,51,9,15,0,11,0,11,0,11,9,15
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",246,102,104,74,142,66,0,11,87,67,0,11,8,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,54,0,11,0,11,0,11,0,11,34,51,0,11,13,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1193,262,559,185,634,231,12,12,474,219,7,11,110,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,30,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11,20,23,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",6614,784,1191,392,5423,791,2272,687,1370,429,24,26,961,502,540,418,13,21,358,391,83,133,0,16,13,22,73,87,0,16,216,127,19,29,0,16,0,16,0,16,186,124,0,16,11,17,0,16,0,16,0,16,40,63,0,16,0,16,0,16,40,63
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1419,181,691,205,728,159,26,39,451,142,6,8,195,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,43,0,11,0,11,18,29,0,11,18,31,0,11,0,11,0,11,0,11,0,11,14,21,0,11,14,21,0,11,0,11
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6476,502,1567,409,4909,575,530,430,2825,625,0,16,781,415,479,414,0,16,33,40,394,409,48,70,0,16,4,8,0,16,206,180,0,16,0,16,0,16,33,54,171,171,0,16,2,4,0,16,0,16,0,16,88,90,0,16,0,16,0,16,88,90
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7120,806,3812,769,3308,521,0,16,2362,583,0,16,549,335,293,194,37,41,0,16,18,29,19,31,137,158,82,124,0,16,77,91,0,16,0,16,0,16,0,16,77,91,0,16,0,16,0,16,0,16,0,16,27,41,0,16,27,41,0,16,0,16
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",6057,550,1570,398,4487,533,997,435,2343,422,0,16,853,302,78,67,0,16,50,59,0,16,0,16,0,16,28,32,0,16,208,135,0,16,0,16,16,27,15,24,177,133,0,16,0,16,0,16,0,16,0,16,8,13,0,16,0,16,0,16,8,13
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4754,422,1873,294,2881,440,164,258,1927,381,24,28,497,204,89,86,0,11,0,11,18,30,29,47,42,67,0,11,0,11,86,116,0,11,0,11,0,11,8,13,78,115,0,11,0,11,0,11,0,11,0,11,94,79,0,11,0,11,0,11,94,79
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1869,262,753,272,1116,285,73,88,675,236,0,11,169,126,144,139,0,11,0,11,0,11,103,128,0,11,41,43,0,11,11,13,0,11,0,11,0,11,5,9,6,9,0,11,0,11,0,11,0,11,0,11,44,55,0,11,0,11,0,11,44,55
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3999,427,1133,368,2866,441,593,286,612,260,0,11,960,281,230,166,0,11,0,11,23,37,60,92,0,11,147,127,0,11,471,261,0,11,0,11,0,11,0,11,438,254,0,11,33,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4885,503,2033,408,2852,493,499,357,1384,387,48,78,575,297,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,302,209,0,11,0,11,6,10,0,11,296,214,0,11,0,11,0,11,0,11,0,11,44,48,0,11,0,11,0,11,44,48
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5650,610,1517,434,4133,602,1304,518,876,229,12,19,698,235,144,117,0,16,0,16,113,111,11,18,0,16,20,32,0,16,1009,452,0,16,12,20,0,16,54,81,919,438,0,16,24,38,0,16,0,16,0,16,90,84,0,16,13,20,0,16,77,81
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5653,437,1713,346,3940,393,322,338,1977,479,11,14,1023,393,347,226,84,122,0,16,260,187,0,16,0,16,3,6,0,16,199,167,0,16,0,16,0,16,0,16,199,167,0,16,0,16,0,16,0,16,0,16,61,41,9,13,6,10,0,16,46,36
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2277,221,690,150,1587,223,41,40,410,154,9,13,907,199,28,33,0,11,0,11,28,33,0,11,0,11,0,11,0,11,168,163,0,11,0,11,0,11,0,11,155,163,8,12,0,11,0,11,5,7,0,11,24,30,0,11,0,11,0,11,24,30
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3727,342,2084,335,1643,300,112,137,592,226,0,11,821,299,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,42,0,11,91,94,0,11,0,11,0,11,91,94
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6219,685,1758,374,4461,709,1055,505,1479,422,101,67,881,364,24,40,0,16,0,16,0,16,24,40,0,16,0,16,0,16,907,483,0,16,0,16,0,16,0,16,866,480,0,16,41,66,0,16,0,16,0,16,14,29,0,16,0,16,0,16,14,29
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2468,345,829,177,1639,333,200,202,617,219,0,11,535,199,95,137,0,11,0,11,95,137,0,11,0,11,0,11,0,11,134,129,0,11,6,9,0,11,0,11,128,128,0,11,0,11,0,11,0,11,0,11,58,54,0,11,11,17,0,11,47,47
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",3131,514,926,356,2205,394,261,267,499,236,3,9,1282,413,32,46,0,11,0,11,0,11,0,11,32,46,0,11,0,11,42,56,0,11,0,11,0,11,0,11,0,11,0,11,42,56,0,11,0,11,0,11,86,136,9,15,0,11,0,11,77,136
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1256,176,384,146,872,162,3,6,274,99,0,11,437,133,39,51,0,11,0,11,0,11,0,11,39,51,0,11,0,11,100,114,0,11,0,11,0,11,0,11,100,114,0,11,0,11,0,11,0,11,0,11,19,21,4,6,0,11,0,11,15,20
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3706,481,3084,449,622,200,0,11,236,132,0,11,174,156,152,201,0,11,0,11,0,11,0,11,152,201,0,11,0,11,17,27,0,11,0,11,0,11,0,11,0,11,0,11,17,27,0,11,0,11,0,11,43,73,0,11,0,11,0,11,43,73
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7610,801,2317,532,5293,785,154,134,1890,615,0,16,1478,578,460,462,0,16,214,287,246,346,0,16,0,16,0,16,0,16,1176,620,0,16,0,16,0,16,16,27,1052,620,0,16,70,112,0,16,0,16,38,61,135,160,0,16,0,16,0,16,135,160
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4431,416,1369,261,3062,427,171,178,1020,341,47,75,1146,285,250,164,137,129,0,11,40,64,0,11,9,15,64,91,0,11,319,206,0,11,0,11,0,11,137,172,182,136,0,11,0,11,0,11,0,11,0,11,109,85,9,15,10,17,0,11,90,79
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3590,386,1622,361,1968,406,187,205,955,364,0,11,506,266,110,102,0,11,50,81,32,51,0,11,0,11,28,49,0,11,210,192,0,11,0,11,0,11,20,29,190,191,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5487,522,2166,362,3321,540,1089,362,1448,287,0,16,709,414,33,40,0,16,0,16,0,16,0,16,0,16,33,40,0,16,42,47,0,16,0,16,0,16,20,30,0,16,0,16,22,37,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7421,966,2499,703,4922,966,1494,765,1211,498,176,230,1082,484,253,201,0,16,79,106,168,168,0,16,0,16,6,14,0,16,593,667,0,16,0,16,0,16,18,28,575,666,0,16,0,16,0,16,0,16,0,16,113,93,15,23,0,16,0,16,98,92
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3288,426,1345,300,1943,442,253,247,495,197,86,99,695,448,26,33,0,11,0,11,0,11,0,11,6,10,20,31,0,11,364,245,0,11,0,11,0,11,0,11,233,180,0,11,131,153,0,11,0,11,0,11,24,37,0,11,0,11,0,11,24,37
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",8554,756,3527,620,5027,905,472,486,2003,506,20,35,2043,712,394,294,0,16,89,146,148,219,111,90,0,16,46,62,0,16,35,47,0,16,0,16,0,16,29,45,6,14,0,16,0,16,0,16,0,16,0,16,60,74,0,16,0,16,0,16,60,74
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4568,513,1640,426,2928,563,436,291,1006,383,13,21,795,333,304,236,0,11,0,11,204,201,0,11,0,11,100,114,0,11,374,416,0,11,0,11,0,11,0,11,351,412,0,11,0,11,0,11,23,40,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2547,267,1001,214,1546,252,111,127,751,242,14,24,448,197,134,101,0,11,0,11,104,92,4,6,0,11,26,39,0,11,81,62,0,11,0,11,0,11,0,11,66,48,0,11,0,11,0,11,15,24,0,11,7,10,0,11,0,11,0,11,7,10
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5822,684,2890,715,2932,617,550,434,1016,281,18,30,902,463,85,83,0,16,42,69,0,16,12,19,31,38,0,16,0,16,338,255,24,38,0,16,0,16,10,16,137,144,0,16,0,16,0,16,135,190,32,55,23,38,0,16,0,16,0,16,23,38
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3761,439,1390,357,2371,556,509,365,926,355,0,11,712,318,182,137,0,11,32,38,150,132,0,11,0,11,0,11,0,11,23,37,0,11,0,11,0,11,0,11,23,37,0,11,0,11,0,11,0,11,0,11,19,31,0,11,0,11,0,11,19,31
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3635,427,990,274,2645,465,33,54,1608,422,0,11,638,337,190,207,0,11,0,11,172,206,0,11,8,13,10,17,0,11,123,122,0,11,0,11,0,11,0,11,100,118,0,11,23,37,0,11,0,11,0,11,53,59,0,11,0,11,0,11,53,59
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",5599,490,2308,421,3291,466,200,166,1845,363,62,60,658,313,415,259,0,16,70,110,253,211,10,23,8,12,74,89,0,16,71,101,0,16,0,16,0,16,14,21,57,89,0,16,0,16,0,16,0,16,0,16,40,34,21,23,9,14,0,16,10,22
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5587,607,2029,400,3558,554,1081,517,1165,398,19,22,797,363,61,61,0,16,0,16,26,40,0,16,0,16,35,43,0,16,376,237,12,18,0,16,17,26,68,108,245,202,0,16,34,44,0,16,0,16,0,16,59,57,0,16,10,16,0,16,49,51
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1933,171,565,149,1368,206,132,121,549,169,5,8,425,148,120,76,0,11,46,39,61,62,4,6,0,11,9,14,0,11,118,98,0,11,0,11,0,11,0,11,103,95,0,11,15,31,0,11,0,11,0,11,19,17,9,12,0,11,0,11,10,11
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6518,957,2204,504,4314,896,920,711,2236,536,0,16,817,429,237,251,0,16,0,16,149,240,0,16,47,56,41,47,0,16,88,77,0,16,0,16,0,16,16,25,28,33,0,16,44,55,0,16,0,16,0,16,16,26,0,16,0,16,0,16,16,26
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6420,756,1435,458,4985,819,715,456,1882,475,0,16,1416,531,367,266,0,16,247,230,81,102,0,16,0,16,39,48,0,16,326,318,0,16,0,16,0,16,3,6,323,318,0,16,0,16,0,16,0,16,0,16,279,303,0,16,12,19,0,16,267,303
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6882,658,1437,476,5445,725,743,429,2601,650,22,33,1550,592,297,211,0,16,25,40,151,177,0,16,21,32,100,101,0,16,206,158,0,16,0,16,0,16,0,16,122,116,0,16,84,98,0,16,0,16,0,16,26,37,0,16,0,16,0,16,26,37
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2289,276,897,220,1392,248,101,114,1000,215,78,80,175,106,5,8,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,50,0,11,0,11,33,50,0,11
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5959,755,1344,534,4615,709,383,430,1813,399,48,65,1466,401,567,314,17,25,119,178,311,219,5,11,20,22,95,127,0,16,272,167,0,16,18,29,0,16,19,28,235,153,0,16,0,16,0,16,0,16,0,16,66,49,18,28,0,16,0,16,48,41
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3874,381,1193,243,2681,390,166,191,1679,315,6,11,521,323,56,72,0,11,0,11,44,70,0,11,6,9,6,9,0,11,21,20,0,11,0,11,0,11,8,11,10,15,0,11,3,10,0,11,0,11,0,11,232,241,0,11,0,11,0,11,232,241
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6002,562,1388,345,4614,550,515,306,1541,335,0,16,1860,482,296,248,0,16,20,52,139,142,0,16,36,43,101,159,0,16,152,115,0,16,0,16,0,16,8,14,95,83,0,16,49,79,0,16,0,16,0,16,250,269,0,16,0,16,0,16,250,269
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3438,380,692,162,2746,390,277,149,1285,381,0,11,674,276,344,277,0,11,37,42,246,259,11,16,18,33,32,49,0,11,85,61,0,11,0,11,0,11,0,11,64,56,0,11,0,11,0,11,21,26,0,11,81,53,0,11,0,11,0,11,81,53
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3476,310,1166,281,2310,356,0,11,1294,311,0,11,771,218,94,112,0,11,0,11,89,112,0,11,0,11,5,10,0,11,138,127,0,11,0,11,0,11,75,105,22,29,0,11,0,11,0,11,0,11,41,64,13,19,0,11,0,11,0,11,13,19
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5622,482,2199,382,3423,398,409,435,1675,412,27,42,641,277,317,196,18,27,59,87,130,137,0,16,11,17,0,16,99,148,282,165,0,16,0,16,0,16,8,12,203,138,0,16,32,48,0,16,39,64,0,16,72,96,8,13,0,16,0,16,64,95
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6517,648,1785,364,4732,592,379,183,2179,638,41,50,1202,314,426,219,0,16,116,117,245,174,0,16,27,31,38,48,0,16,395,191,0,16,0,16,0,16,71,82,300,183,0,16,24,29,0,16,0,16,0,16,110,80,11,18,0,16,0,16,99,77
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2562,322,1095,273,1467,281,40,43,706,179,15,18,480,230,65,69,0,11,18,38,47,53,0,11,0,11,0,11,0,11,142,90,7,13,0,11,0,11,0,11,44,43,0,11,65,74,0,11,26,40,0,11,19,21,0,11,0,11,0,11,19,21
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5041,392,1507,314,3534,450,98,118,2387,498,157,143,564,259,83,109,0,16,0,16,72,107,0,16,11,16,0,16,0,16,52,50,0,16,0,16,6,11,0,16,33,41,0,16,13,24,0,16,0,16,0,16,193,162,8,14,0,16,0,16,185,163
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",153,103,0,11,153,103,14,21,100,67,0,11,39,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4566,463,1487,357,3079,405,301,198,1271,324,46,39,832,333,303,211,0,11,206,198,88,72,0,11,9,18,0,11,0,11,163,120,0,11,0,11,0,11,0,11,139,119,0,11,16,22,0,11,8,18,0,11,163,102,0,11,0,11,0,11,163,102
